iteration,user_id,chosen_arm_index,model_name,reward,exploration_reward,accuracy_proxy,novelty_score,serendipity_score,alphas,betas,means,success_rates,temperature,exploration_rate
1723,125,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.3 ],[ 59.94 840.3 ],[0.93455475 0.0121091 ],[0.94519016 0.        ],0.1,0.04994686503719448
1724,46,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.31],[ 59.94 841.31],[0.93455475 0.01210634],[0.94519016 0.        ],0.1,0.04994686503719448
1725,157,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.32],[ 59.94 842.32],[0.93455475 0.01210358],[0.94519016 0.        ],0.1,0.04994686503719448
1726,39,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.33],[ 59.94 843.33],[0.93455475 0.01210084],[0.94519016 0.        ],0.1,0.04994686503719448
1727,486,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94  10.34],[ 59.94 844.34],[0.93455475 0.0120981 ],[0.94519016 0.        ],0.1,0.04994686503719448
1728,393,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.35],[ 59.94 845.35],[0.93455475 0.01209536],[0.94519016 0.        ],0.1,0.04994686503719448
1729,2,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.36],[ 59.94 846.36],[0.93455475 0.01209263],[0.94519016 0.        ],0.1,0.04994686503719448
1730,514,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.37],[ 59.94 847.37],[0.93455475 0.01208991],[0.94519016 0.        ],0.1,0.04994686503719448
1731,437,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94  10.38],[ 59.94 848.38],[0.93455475 0.0120872 ],[0.94519016 0.        ],0.1,0.04994686503719448
1732,501,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.39],[ 59.94 849.39],[0.93455475 0.01208449],[0.94519016 0.        ],0.1,0.04994686503719448
1733,175,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.4 ],[ 59.94 850.4 ],[0.93455475 0.01208178],[0.94519016 0.        ],0.1,0.04994686503719448
1734,321,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.41],[ 59.94 851.41],[0.93455475 0.01207909],[0.94519016 0.        ],0.1,0.04994686503719448
1735,224,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.42],[ 59.94 852.42],[0.93455475 0.0120764 ],[0.94519016 0.        ],0.1,0.04994686503719448
1736,213,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.43],[ 59.94 853.43],[0.93455475 0.01207372],[0.94519016 0.        ],0.1,0.04994686503719448
1737,463,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.44],[ 59.94 854.44],[0.93455475 0.01207104],[0.94519016 0.        ],0.1,0.04994686503719448
1738,414,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94  10.45],[ 59.94 855.45],[0.93455475 0.01206837],[0.94519016 0.        ],0.1,0.04994686503719448
1739,165,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.46],[ 59.94 856.46],[0.93455475 0.0120657 ],[0.94519016 0.        ],0.1,0.04994686503719448
1740,343,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.47],[ 59.94 857.47],[0.93455475 0.01206305],[0.94519016 0.        ],0.1,0.04994686503719448
1741,62,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94  10.48],[ 59.94 858.48],[0.93455475 0.01206039],[0.94519016 0.        ],0.1,0.04994686503719448
1742,254,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94  10.49],[ 59.94 859.49],[0.93455475 0.01205775],[0.94519016 0.        ],0.1,0.04994686503719448
1743,565,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.5 ],[ 59.94 860.5 ],[0.93455475 0.01205511],[0.94519016 0.        ],0.1,0.04994686503719448
1744,211,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.51],[ 59.94 861.51],[0.93455475 0.01205248],[0.94519016 0.        ],0.1,0.04994686503719448
1745,540,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94  10.52],[ 59.94 862.52],[0.93455475 0.01204985],[0.94519016 0.        ],0.1,0.04994686503719448
1746,371,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.53],[ 59.94 863.53],[0.93455475 0.01204723],[0.94519016 0.        ],0.1,0.04994686503719448
1747,149,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94  10.54],[ 59.94 864.54],[0.93455475 0.01204461],[0.94519016 0.        ],0.1,0.04994686503719448
1748,552,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.55],[ 59.94 865.55],[0.93455475 0.012042  ],[0.94519016 0.        ],0.1,0.04994686503719448
1749,418,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.56],[ 59.94 866.56],[0.93455475 0.0120394 ],[0.94519016 0.        ],0.1,0.04994686503719448
1750,450,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.57],[ 59.94 867.57],[0.93455475 0.01203681],[0.94519016 0.        ],0.1,0.04994686503719448
1751,87,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.58],[ 59.94 868.58],[0.93455475 0.01203421],[0.94519016 0.        ],0.1,0.04994686503719448
1752,48,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.59],[ 59.94 869.59],[0.93455475 0.01203163],[0.94519016 0.        ],0.1,0.04994686503719448
1753,269,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  10.6 ],[ 59.94 870.6 ],[0.93455475 0.01202905],[0.94519016 0.        ],0.1,0.04994686503719448
1754,91,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.61],[ 59.94 871.61],[0.93455475 0.01202648],[0.94519016 0.        ],0.1,0.04994686503719448
1755,276,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.62],[ 59.94 872.62],[0.93455475 0.01202391],[0.94519016 0.        ],0.1,0.04994686503719448
1756,180,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.63],[ 59.94 873.63],[0.93455475 0.01202135],[0.94519016 0.        ],0.1,0.04994686503719448
1757,476,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94  10.64],[ 59.94 874.64],[0.93455475 0.0120188 ],[0.94519016 0.        ],0.1,0.04994686503719448
1758,588,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.65],[ 59.94 875.65],[0.93455475 0.01201625],[0.94519016 0.        ],0.1,0.04994686503719448
1759,221,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.66],[ 59.94 876.66],[0.93455475 0.0120137 ],[0.94519016 0.        ],0.1,0.04994686503719448
1760,86,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.67],[ 59.94 877.67],[0.93455475 0.01201117],[0.94519016 0.        ],0.1,0.04994686503719448
1761,345,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  10.68],[ 59.94 878.68],[0.93455475 0.01200864],[0.94519016 0.        ],0.1,0.04994686503719448
1762,386,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.69],[ 59.94 879.69],[0.93455475 0.01200611],[0.94519016 0.        ],0.1,0.04994686503719448
1763,195,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.7 ],[ 59.94 880.7 ],[0.93455475 0.01200359],[0.94519016 0.        ],0.1,0.04994686503719448
1764,145,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.71],[ 59.94 881.71],[0.93455475 0.01200108],[0.94519016 0.        ],0.1,0.04994686503719448
1765,336,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.72],[ 59.94 882.72],[0.93455475 0.01199857],[0.94519016 0.        ],0.1,0.04994686503719448
1766,4,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.73],[ 59.94 883.73],[0.93455475 0.01199606],[0.94519016 0.        ],0.1,0.04994686503719448
1767,303,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.74],[ 59.94 884.74],[0.93455475 0.01199357],[0.94519016 0.        ],0.1,0.04994686503719448
1768,286,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94  10.75],[ 59.94 885.75],[0.93455475 0.01199108],[0.94519016 0.        ],0.1,0.04994686503719448
1769,187,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.76],[ 59.94 886.76],[0.93455475 0.01198859],[0.94519016 0.        ],0.1,0.04994686503719448
1770,401,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94  10.77],[ 59.94 887.77],[0.93455475 0.01198611],[0.94519016 0.        ],0.1,0.04994686503719448
1771,388,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.78],[ 59.94 888.78],[0.93455475 0.01198364],[0.94519016 0.        ],0.1,0.04994686503719448
1772,411,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.79],[ 59.94 889.79],[0.93455475 0.01198117],[0.94519016 0.        ],0.1,0.04994686503719448
1773,236,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.8 ],[ 59.94 890.8 ],[0.93455475 0.0119787 ],[0.94519016 0.        ],0.1,0.04994686503719448
1774,131,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94  10.81],[ 59.94 891.81],[0.93455475 0.01197625],[0.94519016 0.        ],0.1,0.04994686503719448
1775,517,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.82],[ 59.94 892.82],[0.93455475 0.01197379],[0.94519016 0.        ],0.1,0.04994686503719448
1776,478,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.83],[ 59.94 893.83],[0.93455475 0.01197135],[0.94519016 0.        ],0.1,0.04994686503719448
1777,478,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.84],[ 59.94 894.84],[0.93455475 0.01196891],[0.94519016 0.        ],0.1,0.04994686503719448
1778,226,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.85],[ 59.94 895.85],[0.93455475 0.01196647],[0.94519016 0.        ],0.1,0.04994686503719448
1779,21,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.86],[ 59.94 896.86],[0.93455475 0.01196404],[0.94519016 0.        ],0.1,0.04994686503719448
1780,115,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.87],[ 59.94 897.87],[0.93455475 0.01196162],[0.94519016 0.        ],0.1,0.04994686503719448
1781,300,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.88],[ 59.94 898.88],[0.93455475 0.0119592 ],[0.94519016 0.        ],0.1,0.04994686503719448
1782,183,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94  10.89],[ 59.94 899.89],[0.93455475 0.01195678],[0.94519016 0.        ],0.1,0.04994686503719448
1783,317,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.9 ],[ 59.94 900.9 ],[0.93455475 0.01195438],[0.94519016 0.        ],0.1,0.04994686503719448
1784,26,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.91],[ 59.94 901.91],[0.93455475 0.01195197],[0.94519016 0.        ],0.1,0.04994686503719448
1785,558,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.92],[ 59.94 902.92],[0.93455475 0.01194958],[0.94519016 0.        ],0.1,0.04994686503719448
1786,140,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94  10.93],[ 59.94 903.93],[0.93455475 0.01194718],[0.94519016 0.        ],0.1,0.04994686503719448
1787,154,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94  10.94],[ 59.94 904.94],[0.93455475 0.0119448 ],[0.94519016 0.        ],0.1,0.04994686503719448
1788,486,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.95],[ 59.94 905.95],[0.93455475 0.01194241],[0.94519016 0.        ],0.1,0.04994686503719448
1789,298,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.96],[ 59.94 906.96],[0.93455475 0.01194004],[0.94519016 0.        ],0.1,0.04994686503719448
1790,325,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.97],[ 59.94 907.97],[0.93455475 0.01193767],[0.94519016 0.        ],0.1,0.04994686503719448
1791,496,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  10.98],[ 59.94 908.98],[0.93455475 0.0119353 ],[0.94519016 0.        ],0.1,0.04994686503719448
1792,377,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  10.99],[ 59.94 909.99],[0.93455475 0.01193294],[0.94519016 0.        ],0.1,0.04994686503719448
1793,572,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.  ],[ 59.94 911.  ],[0.93455475 0.01193059],[0.94519016 0.        ],0.1,0.04994686503719448
1794,233,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94  11.01],[ 59.94 912.01],[0.93455475 0.01192824],[0.94519016 0.        ],0.1,0.04994686503719448
1795,49,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.02],[ 59.94 913.02],[0.93455475 0.01192589],[0.94519016 0.        ],0.1,0.04994686503719448
1796,22,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.03],[ 59.94 914.03],[0.93455475 0.01192355],[0.94519016 0.        ],0.1,0.04994686503719448
1797,408,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.04],[ 59.94 915.04],[0.93455475 0.01192122],[0.94519016 0.        ],0.1,0.04994686503719448
1798,201,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.05],[ 59.94 916.05],[0.93455475 0.01191889],[0.94519016 0.        ],0.1,0.04994686503719448
1799,483,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94  11.06],[ 59.94 917.06],[0.93455475 0.01191656],[0.94519016 0.        ],0.1,0.04994686503719448
1800,372,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94  11.07],[ 59.94 918.07],[0.93455475 0.01191424],[0.94519016 0.        ],0.1,0.04994686503719448
1801,524,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94  11.08],[ 59.94 919.08],[0.93455475 0.01191193],[0.94519016 0.        ],0.1,0.04994686503719448
1802,546,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.09],[ 59.94 920.09],[0.93455475 0.01190962],[0.94519016 0.        ],0.1,0.04994686503719448
1803,475,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.1 ],[ 59.94 921.1 ],[0.93455475 0.01190732],[0.94519016 0.        ],0.1,0.04994686503719448
1804,318,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.11],[ 59.94 922.11],[0.93455475 0.01190502],[0.94519016 0.        ],0.1,0.04994686503719448
1805,282,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.12],[ 59.94 923.12],[0.93455475 0.01190272],[0.94519016 0.        ],0.1,0.04994686503719448
1806,17,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94  11.13],[ 59.94 924.13],[0.93455475 0.01190043],[0.94519016 0.        ],0.1,0.04994686503719448
1807,88,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.14],[ 59.94 925.14],[0.93455475 0.01189815],[0.94519016 0.        ],0.1,0.04994686503719448
1808,125,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.15],[ 59.94 926.15],[0.93455475 0.01189587],[0.94519016 0.        ],0.1,0.04994686503719448
1809,219,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94  11.16],[ 59.94 927.16],[0.93455475 0.0118936 ],[0.94519016 0.        ],0.1,0.04994686503719448
1810,367,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94  11.17],[ 59.94 928.17],[0.93455475 0.01189133],[0.94519016 0.        ],0.1,0.04994686503719448
1811,347,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.18],[ 59.94 929.18],[0.93455475 0.01188906],[0.94519016 0.        ],0.1,0.04994686503719448
1812,73,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94  11.19],[ 59.94 930.19],[0.93455475 0.0118868 ],[0.94519016 0.        ],0.1,0.04994686503719448
1813,27,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.2 ],[ 59.94 931.2 ],[0.93455475 0.01188455],[0.94519016 0.        ],0.1,0.04994686503719448
1814,471,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.21],[ 59.94 932.21],[0.93455475 0.0118823 ],[0.94519016 0.        ],0.1,0.04994686503719448
1815,326,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.22],[ 59.94 933.22],[0.93455475 0.01188006],[0.94519016 0.        ],0.1,0.04994686503719448
1816,32,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.23],[ 59.94 934.23],[0.93455475 0.01187782],[0.94519016 0.        ],0.1,0.04994686503719448
1817,270,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  11.24],[ 59.94 935.24],[0.93455475 0.01187558],[0.94519016 0.        ],0.1,0.04994686503719448
1818,506,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.25],[ 59.94 936.25],[0.93455475 0.01187335],[0.94519016 0.        ],0.1,0.04994686503719448
1819,4,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.26],[ 59.94 937.26],[0.93455475 0.01187113],[0.94519016 0.        ],0.1,0.04994686503719448
1820,61,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.27],[ 59.94 938.27],[0.93455475 0.0118689 ],[0.94519016 0.        ],0.1,0.04994686503719448
1821,184,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  11.28],[ 59.94 939.28],[0.93455475 0.01186669],[0.94519016 0.        ],0.1,0.04994686503719448
1822,424,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.29],[ 59.94 940.29],[0.93455475 0.01186448],[0.94519016 0.        ],0.1,0.04994686503719448
1823,566,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94  11.3 ],[ 59.94 941.3 ],[0.93455475 0.01186227],[0.94519016 0.        ],0.1,0.04994686503719448
1824,223,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.31],[ 59.94 942.31],[0.93455475 0.01186007],[0.94519016 0.        ],0.1,0.04994686503719448
1825,448,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.32],[ 59.94 943.32],[0.93455475 0.01185787],[0.94519016 0.        ],0.1,0.04994686503719448
1826,226,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.33],[ 59.94 944.33],[0.93455475 0.01185568],[0.94519016 0.        ],0.1,0.04994686503719448
1827,558,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.34],[ 59.94 945.34],[0.93455475 0.01185349],[0.94519016 0.        ],0.1,0.04994686503719448
1828,286,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.35],[ 59.94 946.35],[0.93455475 0.01185131],[0.94519016 0.        ],0.1,0.04994686503719448
1829,513,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.36],[ 59.94 947.36],[0.93455475 0.01184913],[0.94519016 0.        ],0.1,0.04994686503719448
1830,581,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.37],[ 59.94 948.37],[0.93455475 0.01184696],[0.94519016 0.        ],0.1,0.04994686503719448
1831,526,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94  11.38],[ 59.94 949.38],[0.93455475 0.01184479],[0.94519016 0.        ],0.1,0.04994686503719448
1832,498,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.39],[ 59.94 950.39],[0.93455475 0.01184263],[0.94519016 0.        ],0.1,0.04994686503719448
1833,86,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.4 ],[ 59.94 951.4 ],[0.93455475 0.01184047],[0.94519016 0.        ],0.1,0.04994686503719448
1834,37,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.41],[ 59.94 952.41],[0.93455475 0.01183831],[0.94519016 0.        ],0.1,0.04994686503719448
1835,279,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.42],[ 59.94 953.42],[0.93455475 0.01183616],[0.94519016 0.        ],0.1,0.04994686503719448
1836,343,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.43],[ 59.94 954.43],[0.93455475 0.01183401],[0.94519016 0.        ],0.1,0.04994686503719448
1837,554,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.44],[ 59.94 955.44],[0.93455475 0.01183187],[0.94519016 0.        ],0.1,0.04994686503719448
1838,538,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  11.45],[ 59.94 956.45],[0.93455475 0.01182973],[0.94519016 0.        ],0.1,0.04994686503719448
1839,563,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.46],[ 59.94 957.46],[0.93455475 0.0118276 ],[0.94519016 0.        ],0.1,0.04994686503719448
1840,217,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.47],[ 59.94 958.47],[0.93455475 0.01182547],[0.94519016 0.        ],0.1,0.04994686503719448
1841,259,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94  11.48],[ 59.94 959.48],[0.93455475 0.01182335],[0.94519016 0.        ],0.1,0.04994686503719448
1842,266,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.49],[ 59.94 960.49],[0.93455475 0.01182123],[0.94519016 0.        ],0.1,0.04994686503719448
1843,269,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.5 ],[ 59.94 961.5 ],[0.93455475 0.01181912],[0.94519016 0.        ],0.1,0.04994686503719448
1844,548,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.51],[ 59.94 962.51],[0.93455475 0.01181701],[0.94519016 0.        ],0.1,0.04994686503719448
1845,313,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.52],[ 59.94 963.52],[0.93455475 0.0118149 ],[0.94519016 0.        ],0.1,0.04994686503719448
1846,555,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94  11.53],[ 59.94 964.53],[0.93455475 0.0118128 ],[0.94519016 0.        ],0.1,0.04994686503719448
1847,275,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.54],[ 59.94 965.54],[0.93455475 0.0118107 ],[0.94519016 0.        ],0.1,0.04994686503719448
1848,141,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.55],[ 59.94 966.55],[0.93455475 0.01180861],[0.94519016 0.        ],0.1,0.04994686503719448
1849,108,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.56],[ 59.94 967.56],[0.93455475 0.01180652],[0.94519016 0.        ],0.1,0.04994686503719448
1850,94,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.57],[ 59.94 968.57],[0.93455475 0.01180444],[0.94519016 0.        ],0.1,0.04994686503719448
1851,585,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94  11.58],[ 59.94 969.58],[0.93455475 0.01180236],[0.94519016 0.        ],0.1,0.04994686503719448
1852,531,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.59],[ 59.94 970.59],[0.93455475 0.01180028],[0.94519016 0.        ],0.1,0.04994686503719448
1853,441,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.6 ],[ 59.94 971.6 ],[0.93455475 0.01179821],[0.94519016 0.        ],0.1,0.04994686503719448
1854,87,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.61],[ 59.94 972.61],[0.93455475 0.01179614],[0.94519016 0.        ],0.1,0.04994686503719448
1855,405,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94  11.62],[ 59.94 973.62],[0.93455475 0.01179408],[0.94519016 0.        ],0.1,0.04994686503719448
1856,187,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.63],[ 59.94 974.63],[0.93455475 0.01179202],[0.94519016 0.        ],0.1,0.04994686503719448
1857,13,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.64],[ 59.94 975.64],[0.93455475 0.01178997],[0.94519016 0.        ],0.1,0.04994686503719448
1858,138,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.65],[ 59.94 976.65],[0.93455475 0.01178792],[0.94519016 0.        ],0.1,0.04994686503719448
1859,134,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94  11.66],[ 59.94 977.66],[0.93455475 0.01178587],[0.94519016 0.        ],0.1,0.04994686503719448
1860,381,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94  11.67],[ 59.94 978.67],[0.93455475 0.01178383],[0.94519016 0.        ],0.1,0.04994686503719448
1861,80,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.68],[ 59.94 979.68],[0.93455475 0.01178179],[0.94519016 0.        ],0.1,0.04994686503719448
1862,255,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.69],[ 59.94 980.69],[0.93455475 0.01177976],[0.94519016 0.        ],0.1,0.04994686503719448
1863,245,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.7 ],[ 59.94 981.7 ],[0.93455475 0.01177773],[0.94519016 0.        ],0.1,0.04994686503719448
1864,497,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94  11.71],[ 59.94 982.71],[0.93455475 0.01177571],[0.94519016 0.        ],0.1,0.04994686503719448
1865,563,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.72],[ 59.94 983.72],[0.93455475 0.01177369],[0.94519016 0.        ],0.1,0.04994686503719448
1866,555,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.73],[ 59.94 984.73],[0.93455475 0.01177167],[0.94519016 0.        ],0.1,0.04994686503719448
1867,308,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94  11.74],[ 59.94 985.74],[0.93455475 0.01176966],[0.94519016 0.        ],0.1,0.04994686503719448
